train,model,sel,thr,acc,bal,prec,rec,f1
hydro_train,avg_hgb+gb2+xgb3+rf_d6+xgb2,f1,0.55,0.6666666666666666,0.6038461538461539,0.6666666666666666,0.9,0.7659574468085106
hydro_train,avg_gb3+gb2+rf_d10+xgb3+xgb2,acc,0.53,0.6666666666666666,0.6038461538461539,0.6666666666666666,0.9,0.7659574468085106
hydro_train,avg_gb3+gb2+rf_d10+xgb3+xgb2,f1,0.53,0.6666666666666666,0.6038461538461539,0.6666666666666666,0.9,0.7659574468085106
hydro_train,avg_gb3+gb2+rf_d10+xgb3+rf_d4,acc,0.53,0.6666666666666666,0.6038461538461539,0.6666666666666666,0.9,0.7659574468085106
hydro_train,avg_gb3+gb2+rf_d10+xgb3+rf_d4,f1,0.53,0.6666666666666666,0.6038461538461539,0.6666666666666666,0.9,0.7659574468085106
hydro_train,avg_hgb+gb3+gb2+rf_d6+xgb2+rf_d4,acc,0.54,0.6666666666666666,0.6038461538461539,0.6666666666666666,0.9,0.7659574468085106
hydro_train,avg_hgb+gb3+gb2+rf_d6+xgb2+rf_d4,f1,0.54,0.6666666666666666,0.6038461538461539,0.6666666666666666,0.9,0.7659574468085106
hydro_train,avg_gb3+rf_d10,acc,0.51,0.6666666666666666,0.6105769230769231,0.6730769230769231,0.875,0.7608695652173914
hydro_train,avg_gb3+rf_d10,f1,0.51,0.6666666666666666,0.6105769230769231,0.6730769230769231,0.875,0.7608695652173914
hydro_train,avg_gb3+xgb3,acc,0.55,0.6666666666666666,0.6105769230769231,0.6730769230769231,0.875,0.7608695652173914
hydro_train,avg_gb3+xgb3,f1,0.55,0.6666666666666666,0.6105769230769231,0.6730769230769231,0.875,0.7608695652173914
hydro_train,avg_gb3+gb2+rf_d10+xgb3,acc,0.52,0.6666666666666666,0.6105769230769231,0.6730769230769231,0.875,0.7608695652173914
hydro_train,avg_gb3+gb2+rf_d10+xgb3,f1,0.52,0.6666666666666666,0.6105769230769231,0.6730769230769231,0.875,0.7608695652173914
hydro_train,avg_gb3+gb2+xgb3+xgb2,acc,0.54,0.6666666666666666,0.6105769230769231,0.6730769230769231,0.875,0.7608695652173914
hydro_train,avg_gb3+gb2+xgb3+xgb2,f1,0.54,0.6666666666666666,0.6105769230769231,0.6730769230769231,0.875,0.7608695652173914
hydro_train,avg_gb2+rf_d10+xgb2+rf_d4,acc,0.54,0.6666666666666666,0.6105769230769231,0.6730769230769231,0.875,0.7608695652173914
hydro_train,avg_gb2+rf_d10+xgb2+rf_d4,f1,0.54,0.6666666666666666,0.6105769230769231,0.6730769230769231,0.875,0.7608695652173914
hydro_train,avg_hgb+gb3+rf_d10+xgb2+rf_d4,acc,0.55,0.6666666666666666,0.6105769230769231,0.6730769230769231,0.875,0.7608695652173914
hydro_train,avg_hgb+gb3+rf_d10+xgb2+rf_d4,f1,0.55,0.6666666666666666,0.6105769230769231,0.6730769230769231,0.875,0.7608695652173914
hydro_train,avg_hgb+gb3+gb2+xgb3+rf_d6+rf_d4,acc,0.54,0.6666666666666666,0.6105769230769231,0.6730769230769231,0.875,0.7608695652173914
hydro_train,avg_hgb+gb3+gb2+xgb3+rf_d6+rf_d4,f1,0.54,0.6666666666666666,0.6105769230769231,0.6730769230769231,0.875,0.7608695652173914
hydro_train,avg_hgb+gb2+rf_d10+xgb3+rf_d6+xgb2,acc,0.55,0.6666666666666666,0.6105769230769231,0.6730769230769231,0.875,0.7608695652173914
hydro_train,avg_hgb+gb2+rf_d10+xgb3+rf_d6+xgb2,f1,0.55,0.6666666666666666,0.6105769230769231,0.6730769230769231,0.875,0.7608695652173914
hydro_train,avg_gb3+xgb3+rf_d6,acc,0.56,0.6666666666666666,0.6173076923076923,0.68,0.85,0.7555555555555555
hydro_train,avg_gb3+xgb3+rf_d6,f1,0.56,0.6666666666666666,0.6173076923076923,0.68,0.85,0.7555555555555555
hydro_train,avg_gb3+gb2+rf_d10+rf_d6,acc,0.52,0.6666666666666666,0.6173076923076923,0.68,0.85,0.7555555555555555
hydro_train,avg_gb3+gb2+rf_d10+rf_d6,f1,0.52,0.6666666666666666,0.6173076923076923,0.68,0.85,0.7555555555555555
hydro_train,avg_gb3+gb2+rf_d10+xgb3+rf_d6,acc,0.53,0.6666666666666666,0.6173076923076923,0.68,0.85,0.7555555555555555
hydro_train,avg_gb3+gb2+rf_d10+xgb3+rf_d6,f1,0.53,0.6666666666666666,0.6173076923076923,0.68,0.85,0.7555555555555555
hydro_train,avg_gb3+gb2+xgb3+rf_d6+xgb2,acc,0.55,0.6666666666666666,0.6173076923076923,0.68,0.85,0.7555555555555555
hydro_train,avg_gb3+gb2+xgb3+rf_d6+xgb2,f1,0.55,0.6666666666666666,0.6173076923076923,0.68,0.85,0.7555555555555555
hydro_train,avg_hgb+gb3+rf_d10+xgb3+xgb2,bal,0.63,0.6666666666666666,0.6913461538461538,0.8214285714285714,0.575,0.6764705882352942
hydro_train,avg_hgb+gb3+gb2+rf_d10+xgb3,bal,0.61,0.6666666666666666,0.698076923076923,0.8461538461538461,0.55,0.6666666666666666
bmkg_train_val_refit,et_d6,acc,0.52,0.6515151515151515,0.5576923076923077,0.6349206349206349,1.0,0.7766990291262136
bmkg_train_val_refit,et_d6,f1,0.52,0.6515151515151515,0.5576923076923077,0.6349206349206349,1.0,0.7766990291262136
hydro_train,avg_hgb+gb2,acc,0.46,0.6515151515151515,0.5711538461538461,0.6440677966101694,0.95,0.7676767676767676
hydro_train,avg_hgb+gb2,f1,0.46,0.6515151515151515,0.5711538461538461,0.6440677966101694,0.95,0.7676767676767676
hydro_train,avg_hgb+xgb2,acc,0.52,0.6515151515151515,0.5711538461538461,0.6440677966101694,0.95,0.7676767676767676
hydro_train,avg_hgb+xgb2,f1,0.52,0.6515151515151515,0.5711538461538461,0.6440677966101694,0.95,0.7676767676767676
hydro_train,avg_hgb+gb2+rf_d10,acc,0.48000000000000004,0.6515151515151515,0.5711538461538461,0.6440677966101694,0.95,0.7676767676767676
hydro_train,avg_hgb+gb2+rf_d10,f1,0.48000000000000004,0.6515151515151515,0.5711538461538461,0.6440677966101694,0.95,0.7676767676767676
hydro_train,avg_hgb+gb3+gb2+rf_d10,acc,0.47000000000000003,0.6515151515151515,0.5711538461538461,0.6440677966101694,0.95,0.7676767676767676
hydro_train,avg_hgb+gb3+gb2+rf_d10,f1,0.47000000000000003,0.6515151515151515,0.5711538461538461,0.6440677966101694,0.95,0.7676767676767676
hydro_train,avg_hgb+gb3+rf_d10+rf_d4,acc,0.51,0.6515151515151515,0.5711538461538461,0.6440677966101694,0.95,0.7676767676767676
hydro_train,avg_hgb+gb3+rf_d10+rf_d4,f1,0.51,0.6515151515151515,0.5711538461538461,0.6440677966101694,0.95,0.7676767676767676
hydro_train,avg_hgb+gb3+xgb3+rf_d4,acc,0.53,0.6515151515151515,0.5711538461538461,0.6440677966101694,0.95,0.7676767676767676
hydro_train,avg_hgb+gb3+xgb3+rf_d4,f1,0.53,0.6515151515151515,0.5711538461538461,0.6440677966101694,0.95,0.7676767676767676
hydro_train,avg_hgb+gb3+gb2+xgb3+rf_d6,acc,0.51,0.6515151515151515,0.5711538461538461,0.6440677966101694,0.95,0.7676767676767676
hydro_train,avg_hgb+gb3+gb2+xgb3+rf_d6,f1,0.51,0.6515151515151515,0.5711538461538461,0.6440677966101694,0.95,0.7676767676767676
hydro_train,avg_gb3+xgb2,acc,0.53,0.6515151515151515,0.5778846153846154,0.6491228070175439,0.925,0.7628865979381443
hydro_train,avg_gb3+xgb2,f1,0.53,0.6515151515151515,0.5778846153846154,0.6491228070175439,0.925,0.7628865979381443
hydro_train,avg_hgb+gb3+gb2,acc,0.47000000000000003,0.6515151515151515,0.5778846153846154,0.6491228070175439,0.925,0.7628865979381443
hydro_train,avg_hgb+gb3+gb2,f1,0.47000000000000003,0.6515151515151515,0.5778846153846154,0.6491228070175439,0.925,0.7628865979381443
hydro_train,avg_gb2+rf_d10+xgb3,acc,0.52,0.6515151515151515,0.5778846153846154,0.6491228070175439,0.925,0.7628865979381443
hydro_train,avg_gb2+rf_d10+xgb3,f1,0.52,0.6515151515151515,0.5778846153846154,0.6491228070175439,0.925,0.7628865979381443
hydro_train,avg_hgb+gb3+gb2+xgb2,acc,0.5,0.6515151515151515,0.5778846153846154,0.6491228070175439,0.925,0.7628865979381443
hydro_train,avg_hgb+gb3+gb2+xgb2,f1,0.5,0.6515151515151515,0.5778846153846154,0.6491228070175439,0.925,0.7628865979381443
hydro_train,avg_gb3+rf_d10+xgb3+rf_d6,acc,0.54,0.6515151515151515,0.5778846153846154,0.6491228070175439,0.925,0.7628865979381443
hydro_train,avg_gb3+rf_d10+xgb3+rf_d6,f1,0.54,0.6515151515151515,0.5778846153846154,0.6491228070175439,0.925,0.7628865979381443
hydro_train,avg_gb2+rf_d10+xgb3+xgb2,acc,0.54,0.6515151515151515,0.5778846153846154,0.6491228070175439,0.925,0.7628865979381443
hydro_train,avg_gb2+rf_d10+xgb3+xgb2,f1,0.54,0.6515151515151515,0.5778846153846154,0.6491228070175439,0.925,0.7628865979381443
hydro_train,avg_gb3+rf_d10+xgb3+rf_d6+xgb2,acc,0.55,0.6515151515151515,0.5778846153846154,0.6491228070175439,0.925,0.7628865979381443
hydro_train,avg_gb3+rf_d10+xgb3+rf_d6+xgb2,f1,0.55,0.6515151515151515,0.5778846153846154,0.6491228070175439,0.925,0.7628865979381443
hydro_train,avg_gb3+gb2+rf_d10,acc,0.49,0.6515151515151515,0.5913461538461539,0.660377358490566,0.875,0.7526881720430108
hydro_train,avg_gb3+gb2+rf_d10,f1,0.49,0.6515151515151515,0.5913461538461539,0.660377358490566,0.875,0.7526881720430108
hydro_train,avg_gb3+gb2+rf_d6,acc,0.51,0.6515151515151515,0.5980769230769231,0.6666666666666666,0.85,0.7472527472527473
hydro_train,avg_gb3+gb2+rf_d6,f1,0.51,0.6515151515151515,0.5980769230769231,0.6666666666666666,0.85,0.7472527472527473
hydro_train_val_refit,gb2,acc,0.5,0.6515151515151515,0.6115384615384616,0.6808510638297872,0.8,0.735632183908046
hydro_train_val_refit,gb2,f1,0.5,0.6515151515151515,0.6115384615384616,0.6808510638297872,0.8,0.735632183908046
hydro_train,log_l1,acc,0.77,0.6515151515151515,0.6182692307692308,0.6888888888888889,0.775,0.7294117647058823
hydro_train,log_l1,f1,0.77,0.6515151515151515,0.6182692307692308,0.6888888888888889,0.775,0.7294117647058823
hydro_train_val_refit,hgb,acc,0.6,0.6515151515151515,0.6182692307692308,0.6888888888888889,0.775,0.7294117647058823
hydro_train_val_refit,hgb,bal,0.6,0.6515151515151515,0.6182692307692308,0.6888888888888889,0.775,0.7294117647058823
hydro_train_val_refit,hgb,f1,0.6,0.6515151515151515,0.6182692307692308,0.6888888888888889,0.775,0.7294117647058823
hydro_train_val_refit,log_l1,acc,0.77,0.6515151515151515,0.6182692307692308,0.6888888888888889,0.775,0.7294117647058823
hydro_train_val_refit,log_l1,f1,0.77,0.6515151515151515,0.6182692307692308,0.6888888888888889,0.775,0.7294117647058823
hydro_train,avg_hgb+gb3,bal,0.55,0.6515151515151515,0.6451923076923077,0.7297297297297297,0.675,0.7012987012987013
bmkg_train_val_refit,log_l2,bal,0.7000000000000001,0.6515151515151515,0.6519230769230769,0.7428571428571429,0.65,0.6933333333333334
hydro_train,avg_hgb+xgb3,bal,0.61,0.6515151515151515,0.6519230769230769,0.7428571428571429,0.65,0.6933333333333334
hydro_train,avg_hgb+gb3+xgb3,bal,0.6,0.6515151515151515,0.6586538461538461,0.7575757575757576,0.625,0.684931506849315
hydro_train,avg_hgb+xgb3+xgb2,bal,0.65,0.6515151515151515,0.6653846153846154,0.7741935483870968,0.6,0.676056338028169
hydro_train,avg_hgb+rf_d6+xgb2,bal,0.65,0.6515151515151515,0.6855769230769231,0.84,0.525,0.6461538461538462
hydro_train,rf_d10,acc,0.49,0.6363636363636364,0.551923076923077,0.6333333333333333,0.95,0.76
hydro_train,rf_d10,f1,0.49,0.6363636363636364,0.551923076923077,0.6333333333333333,0.95,0.76
hydro_train,avg_hgb+gb3+rf_d10,acc,0.48000000000000004,0.6363636363636364,0.5586538461538462,0.6379310344827587,0.925,0.7551020408163265
hydro_train,avg_hgb+gb3+rf_d10,f1,0.48000000000000004,0.6363636363636364,0.5586538461538462,0.6379310344827587,0.925,0.7551020408163265
hydro_train,avg_gb3+rf_d10+xgb3,acc,0.52,0.6363636363636364,0.5586538461538462,0.6379310344827587,0.925,0.7551020408163265
hydro_train,avg_gb3+rf_d10+xgb3,f1,0.52,0.6363636363636364,0.5586538461538462,0.6379310344827587,0.925,0.7551020408163265
hydro_train,avg_hgb+gb3+rf_d10+xgb2,acc,0.51,0.6363636363636364,0.5586538461538462,0.6379310344827587,0.925,0.7551020408163265
hydro_train,avg_hgb+gb3+rf_d10+xgb2,f1,0.51,0.6363636363636364,0.5586538461538462,0.6379310344827587,0.925,0.7551020408163265
hydro_train,avg_hgb+gb3+xgb3+xgb2,acc,0.53,0.6363636363636364,0.5586538461538462,0.6379310344827587,0.925,0.7551020408163265
hydro_train,avg_hgb+gb3+xgb3+xgb2,f1,0.53,0.6363636363636364,0.5586538461538462,0.6379310344827587,0.925,0.7551020408163265
hydro_train,avg_gb3+rf_d10+xgb3+xgb2,acc,0.54,0.6363636363636364,0.5586538461538462,0.6379310344827587,0.925,0.7551020408163265
hydro_train,avg_gb3+rf_d10+xgb3+xgb2,f1,0.54,0.6363636363636364,0.5586538461538462,0.6379310344827587,0.925,0.7551020408163265
hydro_train,avg_hgb+gb3+gb2+rf_d10+xgb3,acc,0.5,0.6363636363636364,0.5586538461538462,0.6379310344827587,0.925,0.7551020408163265
hydro_train,avg_hgb+gb3+gb2+rf_d10+xgb3,f1,0.5,0.6363636363636364,0.5586538461538462,0.6379310344827587,0.925,0.7551020408163265
hydro_train,avg_hgb+gb3+gb2+xgb3+xgb2,acc,0.51,0.6363636363636364,0.5586538461538462,0.6379310344827587,0.925,0.7551020408163265
hydro_train,avg_hgb+gb3+gb2+xgb3+xgb2,f1,0.51,0.6363636363636364,0.5586538461538462,0.6379310344827587,0.925,0.7551020408163265
hydro_train,avg_hgb+gb3+rf_d10+xgb3+xgb2,acc,0.53,0.6363636363636364,0.5586538461538462,0.6379310344827587,0.925,0.7551020408163265
hydro_train,avg_hgb+gb3+rf_d10+xgb3+xgb2,f1,0.53,0.6363636363636364,0.5586538461538462,0.6379310344827587,0.925,0.7551020408163265
hydro_train,avg_hgb+gb3+xgb3+rf_d6+xgb2,acc,0.54,0.6363636363636364,0.5586538461538462,0.6379310344827587,0.925,0.7551020408163265
hydro_train,avg_hgb+gb3+xgb3+rf_d6+xgb2,f1,0.54,0.6363636363636364,0.5586538461538462,0.6379310344827587,0.925,0.7551020408163265
bmkg_train_val_refit,log_l2,acc,0.5700000000000001,0.6363636363636364,0.5653846153846154,0.6428571428571429,0.9,0.75
bmkg_train_val_refit,log_l2,f1,0.5700000000000001,0.6363636363636364,0.5653846153846154,0.6428571428571429,0.9,0.75
hydro_train,avg_gb3+gb2+xgb3,acc,0.51,0.6363636363636364,0.5653846153846154,0.6428571428571429,0.9,0.75
hydro_train,avg_gb3+gb2+xgb3,f1,0.51,0.6363636363636364,0.5653846153846154,0.6428571428571429,0.9,0.75
hydro_train_val_refit,rf_d10,acc,0.6,0.6363636363636364,0.6394230769230769,0.7352941176470589,0.625,0.6756756756756757
hydro_train_val_refit,rf_d10,f1,0.6,0.6363636363636364,0.6394230769230769,0.7352941176470589,0.625,0.6756756756756757
hydro_train,avg_hgb+rf_d10+xgb2,bal,0.63,0.6363636363636364,0.6663461538461539,0.8076923076923077,0.525,0.6363636363636364
hydro_train,avg_hgb+rf_d6,bal,0.62,0.6363636363636364,0.6730769230769231,0.8333333333333334,0.5,0.625
hydro_train,avg_hgb+gb3+rf_d6,bal,0.61,0.6363636363636364,0.6798076923076923,0.8636363636363636,0.475,0.6129032258064516
hydro_train,avg_hgb+gb3+gb2+rf_d10,bal,0.59,0.6363636363636364,0.6798076923076923,0.8636363636363636,0.475,0.6129032258064516
hydro_train,avg_hgb+gb2+rf_d10+xgb3,bal,0.62,0.6363636363636364,0.6798076923076923,0.8636363636363636,0.475,0.6129032258064516
bmkg_train_val_refit,et_d12,acc,0.43,0.6212121212121212,0.5192307692307693,0.6153846153846154,1.0,0.7619047619047619
bmkg_train_val_refit,et_d12,bal,0.43,0.6212121212121212,0.5192307692307693,0.6153846153846154,1.0,0.7619047619047619
bmkg_train_val_refit,et_d12,f1,0.43,0.6212121212121212,0.5192307692307693,0.6153846153846154,1.0,0.7619047619047619
hydro_train,hgb,acc,0.45,0.6212121212121212,0.5326923076923077,0.6229508196721312,0.95,0.7524752475247525
hydro_train,hgb,bal,0.45,0.6212121212121212,0.5326923076923077,0.6229508196721312,0.95,0.7524752475247525
hydro_train,hgb,f1,0.45,0.6212121212121212,0.5326923076923077,0.6229508196721312,0.95,0.7524752475247525
hydro_train,avg_hgb+gb3,acc,0.46,0.6212121212121212,0.539423076923077,0.6271186440677966,0.925,0.7474747474747475
hydro_train,avg_hgb+gb3,f1,0.46,0.6212121212121212,0.539423076923077,0.6271186440677966,0.925,0.7474747474747475
bmkg_train_val_refit,gb2,acc,0.5700000000000001,0.6212121212121212,0.5461538461538462,0.631578947368421,0.9,0.7422680412371134
bmkg_train_val_refit,gb2,f1,0.5700000000000001,0.6212121212121212,0.5461538461538462,0.631578947368421,0.9,0.7422680412371134
bmkg_train,rf_d4,acc,0.48000000000000004,0.6212121212121212,0.5528846153846154,0.6363636363636364,0.875,0.7368421052631579
bmkg_train,rf_d4,f1,0.48000000000000004,0.6212121212121212,0.5528846153846154,0.6363636363636364,0.875,0.7368421052631579
hydro_train,avg_gb3+gb2+xgb3+rf_d6,acc,0.53,0.6212121212121212,0.5596153846153846,0.6415094339622641,0.85,0.7311827956989247
hydro_train,avg_gb3+gb2+xgb3+rf_d6,f1,0.53,0.6212121212121212,0.5596153846153846,0.6415094339622641,0.85,0.7311827956989247
hydro_train,avg_hgb+rf_d10,bal,0.59,0.6212121212121212,0.6471153846153846,0.7777777777777778,0.525,0.6268656716417911
hydro_train,avg_hgb+gb2,bal,0.5800000000000001,0.6212121212121212,0.6673076923076923,0.8571428571428571,0.45,0.5901639344262295
hydro_train,et_d6,acc,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
hydro_train,et_d6,f1,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
hydro_train,et_d12,acc,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
hydro_train,et_d12,f1,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
hydro_train,log_l2,acc,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
hydro_train,log_l2,f1,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
hydro_train,svc,acc,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
hydro_train,svc,f1,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
hydro_train,knn,acc,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
hydro_train,knn,f1,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
hydro_train,gnb,acc,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
hydro_train,gnb,bal,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
hydro_train,gnb,f1,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
bmkg_train,rf_d6,acc,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
bmkg_train,rf_d6,f1,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
bmkg_train,rf_d10,acc,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
bmkg_train,rf_d10,f1,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
bmkg_train,et_d6,acc,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
bmkg_train,et_d6,f1,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
bmkg_train,et_d12,acc,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
bmkg_train,et_d12,f1,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
bmkg_train,gb2,acc,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
bmkg_train,gb2,f1,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
bmkg_train,gb3,acc,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
bmkg_train,gb3,f1,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
bmkg_train,hgb,acc,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
bmkg_train,hgb,f1,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
bmkg_train,xgb2,acc,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
bmkg_train,xgb2,f1,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
bmkg_train,xgb3,acc,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
bmkg_train,xgb3,f1,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
bmkg_train,log_l1,acc,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
bmkg_train,log_l1,f1,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
bmkg_train,log_l2,acc,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
bmkg_train,log_l2,f1,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
bmkg_train,svc,acc,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
bmkg_train,svc,f1,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
bmkg_train,knn,acc,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
bmkg_train,knn,f1,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
hydro_train_val_refit,knn,acc,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
hydro_train_val_refit,knn,bal,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
hydro_train_val_refit,knn,f1,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
hydro_train_val_refit,gnb,acc,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
hydro_train_val_refit,gnb,bal,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
hydro_train_val_refit,gnb,f1,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
bmkg_train_val_refit,knn,acc,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
bmkg_train_val_refit,knn,bal,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
bmkg_train_val_refit,knn,f1,0.01,0.6060606060606061,0.5,0.6060606060606061,1.0,0.7547169811320755
bmkg_train,gnb,acc,0.01,0.6060606060606061,0.5201923076923077,0.6166666666666667,0.925,0.74
bmkg_train,gnb,f1,0.01,0.6060606060606061,0.5201923076923077,0.6166666666666667,0.925,0.74
hydro_train_val_refit,gb3,bal,0.63,0.6060606060606061,0.6413461538461538,0.7916666666666666,0.475,0.59375
hydro_train,avg_hgb+gb3+gb2,bal,0.5800000000000001,0.6060606060606061,0.6480769230769231,0.8181818181818182,0.45,0.5806451612903226
hydro_train,avg_hgb+rf_d10+xgb3,bal,0.63,0.6060606060606061,0.6480769230769231,0.8181818181818182,0.45,0.5806451612903226
hydro_train,avg_hgb+xgb3+rf_d6,bal,0.65,0.6060606060606061,0.6480769230769231,0.8181818181818182,0.45,0.5806451612903226
hydro_train,avg_hgb+gb3+xgb3+rf_d4,bal,0.63,0.6060606060606061,0.6480769230769231,0.8181818181818182,0.45,0.5806451612903226
hydro_train,avg_hgb+gb3+xgb3+rf_d6+xgb2,bal,0.65,0.6060606060606061,0.6480769230769231,0.8181818181818182,0.45,0.5806451612903226
bmkg_train,gnb,bal,0.08,0.5909090909090909,0.5076923076923077,0.6101694915254238,0.9,0.7272727272727273
bmkg_train_val_refit,gb3,acc,0.55,0.5909090909090909,0.5211538461538462,0.6181818181818182,0.85,0.7157894736842105
bmkg_train_val_refit,gb3,bal,0.55,0.5909090909090909,0.5211538461538462,0.6181818181818182,0.85,0.7157894736842105
bmkg_train_val_refit,gb3,f1,0.55,0.5909090909090909,0.5211538461538462,0.6181818181818182,0.85,0.7157894736842105
bmkg_train_val_refit,rf_d10,acc,0.55,0.5909090909090909,0.5346153846153846,0.6274509803921569,0.8,0.7032967032967034
bmkg_train_val_refit,rf_d10,bal,0.55,0.5909090909090909,0.5346153846153846,0.6274509803921569,0.8,0.7032967032967034
bmkg_train_val_refit,rf_d10,f1,0.55,0.5909090909090909,0.5346153846153846,0.6274509803921569,0.8,0.7032967032967034
hydro_train_val_refit,log_l2,acc,0.8,0.5909090909090909,0.5817307692307692,0.6756756756756757,0.625,0.6493506493506493
hydro_train_val_refit,log_l2,f1,0.8,0.5909090909090909,0.5817307692307692,0.6756756756756757,0.625,0.6493506493506493
bmkg_train,log_l2,bal,0.16,0.5757575757575758,0.4884615384615385,0.6,0.9,0.72
bmkg_train,rf_d6,bal,0.48000000000000004,0.5757575757575758,0.5221153846153846,0.62,0.775,0.6888888888888889
hydro_train,avg_hgb+gb3+gb2+rf_d6,bal,0.61,0.5757575757575758,0.6298076923076923,0.8333333333333334,0.375,0.5172413793103449
hydro_train,avg_hgb+rf_d10+xgb3+xgb2,bal,0.66,0.5757575757575758,0.6298076923076923,0.8333333333333334,0.375,0.5172413793103449
hydro_train_val_refit,et_d12,acc,0.64,0.5606060606060606,0.5701923076923077,0.6774193548387096,0.525,0.5915492957746479
hydro_train_val_refit,et_d12,bal,0.64,0.5606060606060606,0.5701923076923077,0.6774193548387096,0.525,0.5915492957746479
hydro_train_val_refit,et_d12,f1,0.64,0.5606060606060606,0.5701923076923077,0.6774193548387096,0.525,0.5915492957746479
hydro_train,avg_hgb+gb2+rf_d6+xgb2,bal,0.64,0.5606060606060606,0.6105769230769231,0.7894736842105263,0.375,0.5084745762711864
hydro_train_val_refit,xgb3,bal,0.74,0.5454545454545454,0.5913461538461539,0.75,0.375,0.5
hydro_train,avg_hgb+gb2+xgb3+rf_d6,bal,0.64,0.5454545454545454,0.5980769230769231,0.7777777777777778,0.35,0.4827586206896552
hydro_train,avg_hgb+gb3+gb2+xgb3+xgb2+rf_d4,bal,0.64,0.5454545454545454,0.5980769230769231,0.7777777777777778,0.35,0.4827586206896552
hydro_train,avg_hgb+gb3+rf_d10,bal,0.6,0.5454545454545454,0.6048076923076923,0.8125,0.325,0.4642857142857143
hydro_train,avg_hgb+gb3+rf_d10+xgb3,bal,0.63,0.5454545454545454,0.6048076923076923,0.8125,0.325,0.4642857142857143
hydro_train,avg_hgb+gb3+rf_d10+xgb2,bal,0.63,0.5454545454545454,0.6048076923076923,0.8125,0.325,0.4642857142857143
hydro_train,avg_hgb+gb3+xgb3+rf_d6,bal,0.64,0.5454545454545454,0.6048076923076923,0.8125,0.325,0.4642857142857143
hydro_train,avg_hgb+gb3+gb2+xgb3+rf_d6,bal,0.63,0.5454545454545454,0.6048076923076923,0.8125,0.325,0.4642857142857143
